,discriminator_loss,discriminator_accuracy,gan_loss,gan_accuracy,generated_sequences
0,-0.04875556007027626,0.46875,0.8401517868041992,1.0,eeeeeeeeee
1,0.007165228016674519,0.5,0.888951301574707,1.0,uuuuuuuuuu
2,-0.009938821196556091,0.5,0.9031170606613159,1.0,uuuuuuuuuu
3,-0.7453292608261108,0.05624999850988388,0.7547878623008728,0.940625011920929,dddddddddd
4,-0.4710139334201813,0.22499999403953552,0.8493993878364563,0.9593750238418579,dddddddddd
5,-0.5841245651245117,0.19062501192092896,0.8861114382743835,0.965624988079071,dddddddddd
6,-0.5729759931564331,0.18125000596046448,0.9134575128555298,1.0,llllllllll
7,-0.6039462685585022,0.18281249701976776,0.9296401739120483,1.0,pggggggggg
8,-0.8780016899108887,0.02968749962747097,0.9109856486320496,1.0,ssssssssss
9,-0.6445037722587585,0.14999999105930328,0.9257141351699829,1.0,ssssssssss
10,-0.8452383875846863,0.0625,0.9431803822517395,1.0,dddddddddd
11,-0.8936754465103149,0.03749999776482582,0.9513031840324402,1.0,ssssssssss
12,-0.9136672019958496,0.03125,0.9259102940559387,0.984375,yyyyyyyyyy
13,-0.6670283079147339,0.15781250596046448,0.5888261198997498,0.815625011920929,irrreeeiii
14,-0.7012130618095398,0.14687499403953552,0.7871541380882263,0.90625,tttttttttt
15,-0.4168834686279297,0.27812501788139343,0.14424237608909607,0.596875011920929,tttttttttt
16,-0.7998367547988892,0.09531249850988388,0.8046708106994629,0.9125000238418579,hhhhhhhhhh
17,-0.8050128221511841,0.0859375074505806,0.8909649848937988,0.987500011920929,tttttttttt
18,-0.8839057683944702,0.046875,0.9481339454650879,1.0,pneeeeeccc
19,-0.8255450129508972,0.07343750447034836,0.8790728449821472,0.9906250238418579,cccrrrrrrr
20,-0.256234347820282,0.3656250238418579,-0.07097668945789337,0.4781250059604645,oooooooooo
21,-0.8852464556694031,0.04218750074505806,0.9462507367134094,1.0,iooooooooo
22,-0.9040647745132446,0.04062499850988388,0.9531291127204895,0.9937499761581421,vooooooooo
23,-0.8097464442253113,0.08750000596046448,0.9046568870544434,0.9624999761581421,plllllllll
24,-0.887730598449707,0.04843749850988388,0.9711845517158508,1.0,okkkkkkkrr
25,-0.7274214029312134,0.14218750596046448,0.6822815537452698,0.84375,eeeeeeeeee
26,-0.8677631616592407,0.06406249850988388,0.9700702428817749,1.0,eeeeeeeeee
27,-0.908877968788147,0.04218750074505806,0.9860496520996094,1.0,eeeeeeeeee
28,-0.9199976921081543,0.03593749925494194,0.8959823846817017,0.953125,eeeeeeeeee
29,-0.8558629751205444,0.0703125,0.9202374219894409,0.965624988079071,eeeeeeeeee
30,-0.9128087162971497,0.04218750447034836,0.9820688962936401,1.0,errrrrrrrr
31,-0.5069504976272583,0.24843750894069672,0.35352274775505066,0.675000011920929,aaaaaaaaaa
32,-0.8546733856201172,0.07500000298023224,0.8585283160209656,0.9281249642372131,gagggggggg
33,-0.8587759733200073,0.06718750298023224,0.9368499517440796,0.971875011920929,aaaaaaaaaa
34,-0.8950311541557312,0.05312500149011612,0.9779879450798035,1.0,eaaaaaaaaa
35,-0.9099931716918945,0.04218750447034836,0.9701741933822632,0.996874988079071,eqqqqqqqqq
36,-0.9265660047531128,0.03593750298023224,0.9951502680778503,1.0,wwwwwwwwww
37,-0.9153280258178711,0.03593750298023224,0.9798072576522827,1.0,wwtttttttt
38,-0.7693681120872498,0.10468750447034836,0.6851087212562561,0.8531250357627869,oyyccccccc
39,-0.9037763476371765,0.04531249776482582,0.9705675840377808,0.9906250238418579,rccccccccc
40,-0.900192379951477,0.0468750037252903,0.9882427453994751,1.0,gltlllllll
41,-0.9053729772567749,0.04531250149011612,0.9913570284843445,1.0,rccccccccc
42,-0.9111589193344116,0.0390625,0.9720199704170227,0.9906250238418579,llllllllll
